InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
580729,20978,36 PENCILS TUBE SKULLS,2,12/5/2011 17:24,2.46,,United Kingdom
559923,21033,JUMBO BAG CHARLIE AND LOLA TOYS,3,7/13/2011 16:07,2.46,,United Kingdom
550499,22249,DECORATION WHITE CHICK MAGIC GARDEN,1,4/18/2011 15:16,1.63,,United Kingdom
580986,22757,LARGE RED BABUSHKA NOTEBOOK ,12,12/6/2011 16:34,0.39,12650,France
578125,23078,ICE CREAM PEN LIP GLOSS ,240,11/23/2011 10:31,1.04,17511,United Kingdom
572302,23350,ROLL WRAP VINTAGE SPOT ,1,10/23/2011 14:47,1.25,15427,United Kingdom
C562117,20712,JUMBO BAG WOODLAND ANIMALS,-2,8/2/2011 16:20,2.08,16628,United Kingdom
580730,22966,GINGERBREAD MAN COOKIE CUTTER,3,12/5/2011 17:28,2.46,,United Kingdom
560018,22489,PACK OF 12 TRADITIONAL CRAYONS,1,7/14/2011 12:52,0.42,15987,United Kingdom
577228,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,12,11/18/2011 12:07,0.42,12391,Cyprus
577358,47563A,RETRO LONGBOARD IRONING BOARD COVER,1,11/18/2011 15:59,3.29,,United Kingdom
559326,21094,SET/6 RED SPOTTY PAPER PLATES,12,7/7/2011 15:16,0.85,13835,United Kingdom
561217,90072,RUBY DROP CHANDELIER EARRINGS,1,7/25/2011 17:09,4.15,,United Kingdom
538198,21219,SET/4 BADGES BALLOON GIRL,10,12/10/2010 11:01,1.25,17827,United Kingdom
566563,22151,PLACE SETTING WHITE HEART,24,9/13/2011 12:22,0.42,12909,United Kingdom
537641,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,12/7/2010 15:32,4.21,,United Kingdom
547815,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,36,3/25/2011 14:19,2.95,13520,Switzerland
546321,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,3/11/2011 9:39,0.95,16475,United Kingdom
549722,84992,72 SWEETHEART FAIRY CAKE CASES,4,4/11/2011 15:59,0.55,17236,United Kingdom
568321,23294,SET OF 6 SNACK LOAF BAKING CASES,36,9/26/2011 13:36,0.83,13639,United Kingdom
555276,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1,6/1/2011 17:28,1.63,,United Kingdom
580059,23355,HOT WATER BOTTLE KEEP CALM,12,12/1/2011 13:22,4.95,17768,United Kingdom
555539,22219,LOVEBIRD HANGING DECORATION WHITE ,5,6/5/2011 12:44,0.85,14472,United Kingdom
580872,23206,LUNCH BAG APPLE DESIGN,3,12/6/2011 12:02,1.65,18283,United Kingdom
577010,16168M,FUNKY MONKEY GIFT BAG MEDIUM,4,11/17/2011 12:11,0.42,15506,United Kingdom
547063,22555,PLASTERS IN TIN STRONGMAN,1,3/20/2011 13:33,1.65,14769,United Kingdom
562890,23203,JUMBO BAG VINTAGE DOILY ,10,8/10/2011 12:11,2.08,14191,United Kingdom
575929,23084,RABBIT NIGHT LIGHT,6,11/11/2011 17:23,2.08,13310,United Kingdom
543374,20712,JUMBO BAG WOODLAND ANIMALS,10,2/7/2011 15:05,1.95,16945,United Kingdom
555202,85099B,JUMBO BAG RED RETROSPOT,2,6/1/2011 12:11,2.08,16813,United Kingdom
546392,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,3/11/2011 14:15,2.95,14587,United Kingdom
555560,23209,LUNCH BAG DOILEY PATTERN ,2,6/5/2011 14:20,1.65,17346,United Kingdom
539437,82567,"AIRLINE LOUNGE,METAL SIGN",1,12/17/2010 14:54,4.21,,United Kingdom
543826,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2/14/2011 9:41,8.29,,United Kingdom
575739,21329,DINOSAURS  WRITING SET ,2,11/11/2011 9:05,3.29,,United Kingdom
581217,21724,PANDA AND BUNNIES STICKER SHEET,1,12/8/2011 9:20,1.63,,United Kingdom
571035,22423,REGENCY CAKESTAND 3 TIER,2,10/13/2011 12:50,12.75,12446,RSA
543272,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2/6/2011 11:11,1.95,14810,United Kingdom
537879,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,12/9/2010 8:34,3.95,14243,United Kingdom
569472,22588,CARD HOLDER GINGHAM HEART,6,10/4/2011 12:38,2.89,14515,United Kingdom
554141,22219,LOVEBIRD HANGING DECORATION WHITE ,12,5/23/2011 10:34,0.85,14189,United Kingdom
C574524,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,-1,11/4/2011 13:53,0.19,17841,United Kingdom
558116,22199,FRYING PAN RED RETROSPOT,2,6/27/2011 9:11,8.29,,United Kingdom
547361,21875,KINGS CHOICE MUG,12,3/22/2011 12:31,1.25,15298,United Kingdom
553021,22993,SET OF 4 PANTRY JELLY MOULDS,24,5/12/2011 19:22,1.25,18172,United Kingdom
559120,23199,JUMBO BAG APPLES,10,7/6/2011 12:18,2.08,16393,United Kingdom
542006,22920,HERB MARKER BASIL,12,1/25/2011 11:20,0.65,15218,United Kingdom
564060,22607,WOODEN ROUNDERS GARDEN SET ,2,8/22/2011 14:37,9.95,17073,United Kingdom
572321,21790,VINTAGE SNAP CARDS,12,10/24/2011 8:59,0.85,15592,United Kingdom
560606,22286,DECORATION WOBBLY RABBIT METAL ,24,7/20/2011 10:08,0.39,17422,United Kingdom
569231,22189,CREAM HEART CARD HOLDER,3,10/2/2011 15:18,3.95,13379,United Kingdom
579123,23460,SWEETHEART WALL TIDY ,2,11/28/2011 12:08,9.95,14217,United Kingdom
546896,22244,3 HOOK HANGER MAGIC GARDEN,1,3/17/2011 18:24,4.13,,United Kingdom
547063,22219,LOVEBIRD HANGING DECORATION WHITE ,12,3/20/2011 13:33,0.85,14769,United Kingdom
572037,23372,SET 36 COLOUR PENCILS DOLLY GIRL,1,10/20/2011 12:07,1.25,17365,United Kingdom
538071,22968,ROSE COTTAGE KEEPSAKE BOX ,1,12/9/2010 14:09,20.38,,United Kingdom
573748,22048,BIRTHDAY BANQUET GIFT WRAP,25,11/1/2011 9:24,0.42,14911,EIRE
552290,22549,PICTURE DOMINOES,3,5/8/2011 13:32,1.45,16007,United Kingdom
556116,35968,FOLK ART METAL HEART T-LIGHT HOLDER,12,6/9/2011 9:44,0.38,15214,United Kingdom
559555,84660A,WHITE STITCHED WALL CLOCK,20,7/11/2011 10:14,0.79,13678,United Kingdom
549646,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,4/11/2011 11:51,1.25,12982,United Kingdom
573405,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,3,10/30/2011 15:55,0.42,13822,United Kingdom
562130,22728,ALARM CLOCK BAKELIKE PINK,4,8/3/2011 9:13,3.75,12750,Poland
556263,21930,JUMBO STORAGE BAG SKULLS,6,6/9/2011 18:41,2.08,13969,United Kingdom
577396,23182,TOILET SIGN OCCUPIED OR VACANT,24,11/18/2011 17:11,0.83,17621,United Kingdom
571239,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,10/14/2011 14:54,4.15,12744,Singapore
570796,23367,SET 12 COLOUR PENCILS SPACEBOY ,3,10/12/2011 12:19,0.65,16241,United Kingdom
548860,21534,DAIRY MAID LARGE MILK JUG,2,4/4/2011 13:38,4.95,13263,United Kingdom
C554336,23199,JUMBO BAG APPLES,-2,5/23/2011 17:20,2.08,12474,Germany
560434,37342,POLKADOT COFFEE CUP & SAUCER PINK,1,7/18/2011 15:56,2.46,,United Kingdom
555820,21391,FRENCH LAVENDER SCENT HEART,24,6/7/2011 12:01,0.75,16133,United Kingdom
537224,70007,HI TEC ALPINE HAND WARMER,1,12/5/2010 16:24,1.65,13174,United Kingdom
544694,22567,20 DOLLY PEGS RETROSPOT,12,2/23/2011 9:30,1.25,17706,United Kingdom
567183,23380,PACK OF 12 VINTAGE DOILY TISSUES,12,9/18/2011 15:32,0.39,14769,United Kingdom
545377,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,3/2/2011 11:32,1.95,14606,United Kingdom
575583,23582,VINTAGE DOILY JUMBO BAG RED ,1,11/10/2011 11:55,2.08,14456,United Kingdom
559804,22984,CARD GINGHAM ROSE ,12,7/12/2011 14:17,0.42,17405,United Kingdom
577402,22507,MEMO BOARD RETROSPOT  DESIGN,3,11/20/2011 10:11,4.95,15465,United Kingdom
537179,21314,SMALL GLASS HEART TRINKET POT,16,12/5/2010 13:29,2.1,13767,United Kingdom
579471,20963,APPLE BATH SPONGE,1,11/29/2011 15:08,2.46,,United Kingdom
545127,22024,,-50,2/28/2011 12:04,0,,United Kingdom
565664,23294,SET OF 6 SNACK LOAF BAKING CASES,8,9/5/2011 17:36,0.83,13211,United Kingdom
537765,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,12/8/2010 12:08,5.95,14606,United Kingdom
580089,22624,IVORY KITCHEN SCALES,2,12/1/2011 14:34,8.5,14732,United Kingdom
545901,85053,FRENCH ENAMEL CANDLEHOLDER,1,3/7/2011 17:52,2.1,15834,United Kingdom
C565752,21686,MEDINA STAMPED METAL STOOL,-1,9/6/2011 12:58,39.95,17841,United Kingdom
574531,85049E,SCANDINAVIAN REDS RIBBONS,2,11/4/2011 14:11,1.25,12748,United Kingdom
553389,21003,ROSE DU SUD CUSHION COVER,1,5/16/2011 16:37,5.79,,United Kingdom
539437,21314,SMALL GLASS HEART TRINKET POT,4,12/17/2010 14:54,4.21,,United Kingdom
579549,21819,GLITTER CHRISTMAS STAR ,36,11/30/2011 10:45,0.39,13203,United Kingdom
565386,21671,RED SPOT CERAMIC DRAWER KNOB,1,9/2/2011 15:48,1.45,17997,United Kingdom
564743,21900,"KEY FOB , SHED",2,8/28/2011 15:17,0.65,14606,United Kingdom
548011,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,48,3/29/2011 11:14,2.55,14646,Netherlands
568223,23392,SPACEBOY ROCKET LOLLY MAKERS,24,9/26/2011 10:16,2.08,12412,Denmark
576052,22667,RECIPE BOX RETROSPOT ,1,11/13/2011 14:48,2.95,15787,United Kingdom
550479,22520,CHILDS GARDEN TROWEL BLUE ,12,4/18/2011 14:01,0.85,15625,United Kingdom
546871,22355,CHARLOTTE BAG SUKI DESIGN,10,3/17/2011 16:10,0.85,16746,United Kingdom
550525,22855,FINE WICKER HEART ,6,4/19/2011 10:19,1.25,14672,United Kingdom
568059,23242,TREASURE TIN BUFFALO BILL ,2,9/23/2011 12:58,2.08,13097,United Kingdom
538177,21832,CHOCOLATE CALCULATOR,1,12/10/2010 9:51,3.36,,United Kingdom
538635,22469,HEART OF WICKER SMALL,3,12/13/2010 13:32,1.65,17303,United Kingdom
543447,20728,LUNCH BAG CARS BLUE,10,2/8/2011 12:01,1.65,16265,United Kingdom
551516,22432,WATERING CAN PINK BUNNY,3,5/1/2011 11:10,1.95,14800,United Kingdom
560773,21580,RABBIT  DESIGN  COTTON TOTE BAG,3,7/20/2011 16:17,1.63,,United Kingdom
549569,72741,GRAND CHOCOLATECANDLE,9,4/10/2011 15:15,1.45,15547,United Kingdom
562031,21390,FILIGRIS HEART WITH BUTTERFLY,24,8/1/2011 17:37,1.25,16984,United Kingdom
563906,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,8/21/2011 11:50,1.25,14246,United Kingdom
567675,23332,IVORY WICKER HEART LARGE,12,9/21/2011 15:54,1.65,15351,United Kingdom
553724,84946,ANTIQUE SILVER T-LIGHT GLASS,12,5/18/2011 16:50,1.25,17047,United Kingdom
575739,23108,SET OF 10 LED DOLLY LIGHTS,1,11/11/2011 9:05,12.46,,United Kingdom
546763,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,3/16/2011 14:24,3.75,,United Kingdom
556780,22301,COFFEE MUG CAT + BIRD DESIGN,6,6/14/2011 12:46,2.55,14524,United Kingdom
549155,84638,SMALL KITCHEN FLOWER POTS PLAQUE,1,4/6/2011 17:08,5.83,,United Kingdom
580902,82582,AREA PATROLLED METAL SIGN,72,12/6/2011 12:50,1.85,13881,United Kingdom
539353,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,12/17/2010 11:30,1.25,12782,Portugal
561968,22776,SWEETHEART CAKESTAND 3 TIER,2,8/1/2011 13:29,9.95,16332,United Kingdom
551058,21172,PARTY METAL SIGN ,1,4/26/2011 12:07,1.45,14606,United Kingdom
537643,22386,JUMBO BAG PINK POLKADOT,2,12/7/2010 15:34,5.06,,United Kingdom
543178,22620,4 TRADITIONAL SPINNING TOPS,12,2/4/2011 10:31,1.25,14911,EIRE
C568879,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,-2,9/29/2011 12:38,1.25,14680,United Kingdom
575177,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,11/8/2011 18:41,4.96,,United Kingdom
559923,23204,CHARLOTTE BAG APPLES DESIGN,1,7/13/2011 16:07,1.63,,United Kingdom
562710,23329,DECORATIVE WICKER HEART LARGE,24,8/8/2011 14:37,1.45,14298,United Kingdom
573269,21915,RED  HARMONICA IN BOX ,1,10/28/2011 13:00,1.25,16764,United Kingdom
575177,22260,FELT EGG COSY BLUE RABBIT ,1,11/8/2011 18:41,1.63,,United Kingdom
580727,22547,MINI JIGSAW DINOSAUR ,1,12/5/2011 17:17,0.83,14096,United Kingdom
571442,23204,CHARLOTTE BAG APPLES DESIGN,10,10/17/2011 13:39,0.85,17049,United Kingdom
548703,22383,LUNCH BAG SUKI DESIGN ,2,4/3/2011 11:37,1.65,16010,United Kingdom
562417,23053,RECYCLED ACAPULCO MAT PINK,1,8/4/2011 16:32,16.63,,United Kingdom
553485,23300,GARDENERS KNEELING PAD CUP OF TEA ,6,5/17/2011 12:25,1.65,13208,United Kingdom
552665,21094,SET/6 RED SPOTTY PAPER PLATES,2,5/10/2011 15:05,2.46,,United Kingdom
560442,23239,SET OF 4 KNICK KNACK TINS POPPIES,1,7/18/2011 16:59,4.15,15860,United Kingdom
547789,22284,HEN HOUSE DECORATION,12,3/25/2011 12:04,1.65,14911,EIRE
541696,21985,PACK OF 12 HEARTS DESIGN TISSUES ,3,1/20/2011 18:08,0.83,,United Kingdom
569846,23324,RUSTIC STRAWBERRY JAMPOT LARGE ,12,10/6/2011 13:42,2.08,13422,United Kingdom
579777,23569,TRADTIONAL ALPHABET STAMP SET,2,11/30/2011 15:13,10.79,,United Kingdom
541695,84378,SET OF 3 HEART COOKIE CUTTERS,1,1/20/2011 18:01,2.46,,United Kingdom
555344,22757,LARGE RED BABUSHKA NOTEBOOK ,1,6/2/2011 11:45,1.25,15311,United Kingdom
540418,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,1/7/2011 11:04,3.36,,United Kingdom
547100,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,3/21/2011 10:31,2.95,15615,United Kingdom
556501,22662,LUNCH BAG DOLLY GIRL DESIGN,10,6/13/2011 8:40,1.65,16700,United Kingdom
547888,22382,LUNCH BAG SPACEBOY DESIGN ,10,3/28/2011 9:59,1.65,13368,United Kingdom
577813,21136,PAINTED METAL PEARS ASSORTED,16,11/22/2011 9:06,1.69,14297,United Kingdom
554104,22704,WRAP RED APPLES ,25,5/22/2011 14:03,0.42,12705,Germany
577768,85104,SILVER GLASS T-LIGHT SET,3,11/21/2011 15:18,5.79,,United Kingdom
545713,21082,SET/20 FRUIT SALAD PAPER NAPKINS ,5,3/7/2011 10:12,1.63,,United Kingdom
545333,22726,ALARM CLOCK BAKELIKE GREEN,1,3/1/2011 16:22,7.46,,United Kingdom
581238,22669,RED BABY BUNTING ,2,12/8/2011 10:53,5.79,,United Kingdom
562454,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,8/5/2011 10:31,0.62,15128,United Kingdom
577078,21165,BEWARE OF THE CAT METAL SIGN ,1,11/17/2011 15:17,4.13,,United Kingdom
550350,22669,RED BABY BUNTING ,5,4/18/2011 10:04,2.95,15491,United Kingdom
541493,22077,6 RIBBONS RUSTIC CHARM,3,1/18/2011 14:29,4.13,,United Kingdom
575477,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,8,11/9/2011 16:14,1.63,,United Kingdom
577541,22469,HEART OF WICKER SMALL,12,11/20/2011 14:31,1.65,16899,United Kingdom
577358,22439,6 ROCKET BALLOONS ,1,11/18/2011 15:59,1.25,,United Kingdom
578307,22630,DOLLY GIRL LUNCH BOX,2,11/23/2011 15:53,1.95,17290,United Kingdom
571188,23069,EDWARDIAN PHOTO FRAME,2,10/14/2011 11:42,6.25,12783,Portugal
551189,85099F,JUMBO BAG STRAWBERRY,100,4/27/2011 10:04,1.74,16029,United Kingdom
544292,22938,CUPCAKE LACE PAPER SET 6,5,2/17/2011 12:33,1.95,16745,United Kingdom
556428,47566b,TEA TIME PARTY BUNTING,1,6/10/2011 13:23,8.29,,United Kingdom
568712,23228,FILIGREE HEART BIRD WHITE ,2,9/28/2011 15:50,1.25,17841,United Kingdom
565067,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,2,8/31/2011 17:16,0.83,15856,United Kingdom
574484,85152,HAND OVER THE CHOCOLATE   SIGN ,12,11/4/2011 12:50,2.1,14388,United Kingdom
578067,22553,PLASTERS IN TIN SKULLS,3,11/22/2011 15:43,3.29,,United Kingdom
546979,22090,PAPER BUNTING RETROSPOT,40,3/18/2011 12:18,2.55,16256,United Kingdom
541405,21843,RED RETROSPOT CAKE STAND,8,1/17/2011 15:17,10.95,12683,France
555095,22716,CARD CIRCUS PARADE,12,5/31/2011 13:32,0.42,12540,Spain
548952,21034,REX CASH+CARRY JUMBO SHOPPER,2,4/5/2011 10:46,0.95,15572,United Kingdom
540026,22817,CARD SUKI BIRTHDAY,19,1/4/2011 13:25,0.43,,United Kingdom
537868,22963,JAM JAR WITH GREEN LID,12,12/8/2010 16:49,0.85,12433,Norway
571438,84987,SET OF 36 TEATIME PAPER DOILIES,24,10/17/2011 13:25,1.45,15066,United Kingdom
540857,47559B,TEA TIME OVEN GLOVE,10,1/12/2011 10:20,1.25,16779,United Kingdom
570489,22992,REVOLVER WOODEN RULER ,12,10/10/2011 17:13,1.95,14533,United Kingdom
569897,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,1,10/6/2011 16:01,8.95,17813,United Kingdom
556813,20676,RED RETROSPOT BOWL,1,6/14/2011 17:28,2.46,,United Kingdom
579558,22348,TEA BAG PLATE RED RETROSPOT,12,11/30/2011 11:24,0.85,14755,United Kingdom
546891,22988,SOLDIERS EGG CUP ,2,3/17/2011 18:18,1.25,,United Kingdom
572090,23169,CLASSIC GLASS COOKIE JAR,1,10/20/2011 14:33,4.15,13573,United Kingdom
561326,21294,damaged,-227,7/26/2011 13:50,0,,United Kingdom
559641,84978,HANGING HEART JAR T-LIGHT HOLDER,6,7/11/2011 12:31,1.25,13184,United Kingdom
581183,22123,PING MICROWAVE APRON,12,12/7/2011 16:24,0.79,12569,Germany
566451,22672,FRENCH BATHROOM SIGN BLUE METAL,1,9/12/2011 16:14,1.65,18069,United Kingdom
580983,22745,POPPY'S PLAYHOUSE BEDROOM ,1,12/6/2011 16:26,4.13,,United Kingdom
577358,22464,HANGING METAL HEART LANTERN,6,11/18/2011 15:59,3.29,,United Kingdom
545180,POST,POSTAGE,1,2/28/2011 14:42,18,12728,France
560918,20749,ASSORTED COLOUR MINI CASES,2,7/21/2011 18:27,7.95,14849,United Kingdom
560996,85214,TUB 24 PINK FLOWER PEGS,2,7/22/2011 13:53,1.65,17625,United Kingdom
553206,22423,REGENCY CAKESTAND 3 TIER,16,5/16/2011 8:16,10.95,14156,EIRE
554922,22727,ALARM CLOCK BAKELIKE RED ,12,5/27/2011 12:47,3.75,14735,United Kingdom
C567627,22383,LUNCH BAG SUKI DESIGN ,-1,9/21/2011 13:01,1.65,17511,United Kingdom
579538,85152,HAND OVER THE CHOCOLATE   SIGN ,24,11/30/2011 10:04,2.1,14062,United Kingdom
564553,23329,DECORATIVE WICKER HEART LARGE,1,8/25/2011 18:45,1.65,18200,United Kingdom
575034,22382,LUNCH BAG SPACEBOY DESIGN ,1,11/8/2011 11:38,1.65,15573,United Kingdom
555350,22652,TRAVEL SEWING KIT,10,6/2/2011 12:08,1.65,17652,United Kingdom
537200,85178,VICTORIAN SEWING KIT,2,12/5/2010 14:17,1.25,15867,United Kingdom
576889,22338,STAR DECORATION PAINTED ZINC ,3,11/16/2011 17:24,0.19,12748,United Kingdom
566606,51014L,"FEATHER PEN,LIGHT PINK",24,9/13/2011 16:33,0.39,15194,United Kingdom
546013,22777,GLASS CLOCHE LARGE,2,3/8/2011 16:38,8.5,16495,United Kingdom
544642,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,4,2/22/2011 11:41,2.95,17811,United Kingdom
569246,21669,BLUE STRIPE CERAMIC DRAWER KNOB,4,10/3/2011 9:57,3.29,14096,United Kingdom
539595,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,1,12/20/2010 13:43,1.66,,United Kingdom
546891,84596J,MIXED NUTS LIGHT GREEN BOWL,1,3/17/2011 18:18,0.83,,United Kingdom
573373,21818,GLITTER HEART DECORATION,2,10/30/2011 13:37,0.39,14684,United Kingdom
575701,79321,CHILLI LIGHTS,24,11/10/2011 16:59,4.95,13396,United Kingdom
576857,22632,HAND WARMER RED RETROSPOT,1,11/16/2011 15:52,2.1,12748,United Kingdom
544776,84997c,CHILDRENS CUTLERY POLKADOT BLUE,4,2/23/2011 11:39,8.29,,United Kingdom
568056,20719,WOODLAND CHARLOTTE BAG,10,9/23/2011 12:55,0.85,12705,Germany
580983,21901,"KEY FOB , BACK DOOR ",1,12/6/2011 16:26,1.63,,United Kingdom
576618,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,4,11/15/2011 17:00,1.63,,United Kingdom
C562952,23167,SMALL CERAMIC TOP STORAGE JAR ,-2,8/11/2011 10:10,0.83,12749,United Kingdom
573413,22212,FOUR HOOK  WHITE LOVEBIRDS,2,10/30/2011 16:12,2.1,15444,United Kingdom
561923,23076,ICE CREAM SUNDAE LIP GLOSS,24,8/1/2011 12:16,1.25,14112,United Kingdom
580877,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,1,12/6/2011 12:15,2.55,17250,United Kingdom
565303,23254,CHILDRENS CUTLERY DOLLY GIRL ,2,9/2/2011 12:17,4.15,,Unspecified
547507,21499,BLUE POLKADOT WRAP,25,3/23/2011 13:39,0.42,16859,United Kingdom
544207,DOT,DOTCOM POSTAGE,1,2/17/2011 10:34,185.83,,United Kingdom
543164,85202,HANGING WOOD AND FELT HEART,19,2/3/2011 19:32,0.42,13208,United Kingdom
539181,22667,RECIPE BOX RETROSPOT ,1,12/16/2010 11:51,2.95,12748,United Kingdom
576540,22620,4 TRADITIONAL SPINNING TOPS,4,11/15/2011 12:48,1.45,18043,United Kingdom
576857,23202,JUMBO BAG VINTAGE LEAF,1,11/16/2011 15:52,2.08,12748,United Kingdom
549056,35914,PINK CHICK EGG WARMER + EGG CUP,12,4/6/2011 10:40,0.85,15917,United Kingdom
573396,22421,LIPSTICK PEN FUSCHIA,1,10/30/2011 15:13,0.42,14723,United Kingdom
569491,22113,GREY HEART HOT WATER BOTTLE,1,10/4/2011 13:25,4.25,14056,United Kingdom
571056,23564,EGG CUP MILKMAID INGRID,12,10/13/2011 14:10,1.25,15367,United Kingdom
552304,84978,HANGING HEART JAR T-LIGHT HOLDER,12,5/8/2011 15:15,1.25,12748,United Kingdom
557570,22197,POPCORN HOLDER,4,6/21/2011 10:48,0.85,15998,United Kingdom
570287,23247,BISCUIT TIN 50'S CHRISTMAS,6,10/10/2011 11:37,2.89,17425,United Kingdom
579461,23319,BOX OF 6 MINI 50'S CRACKERS,6,11/29/2011 14:42,2.49,15615,United Kingdom
574741,20837,FRENCH FLORAL CUSHION COVER ,6,11/6/2011 16:13,0.83,15993,United Kingdom
580519,22726,ALARM CLOCK BAKELIKE GREEN,10,12/4/2011 14:51,8.29,,United Kingdom
561030,21179,NO JUNK MAIL METAL SIGN,12,7/24/2011 11:25,0.39,16407,United Kingdom
559907,22740,POLKADOT PEN,96,7/13/2011 13:37,0.85,12766,Portugal
548728,21987,PACK OF 6 SKULL PAPER CUPS,12,4/4/2011 9:55,0.65,13198,United Kingdom
548496,22556,PLASTERS IN TIN CIRCUS PARADE ,96,3/31/2011 13:40,1.45,12678,France
536464,22573,STAR WOODEN CHRISTMAS DECORATION,1,12/1/2010 12:23,0.85,17968,United Kingdom
541604,22754,SMALL RED BABUSHKA NOTEBOOK ,2,1/19/2011 17:23,0.85,14572,United Kingdom
574856,21731,RED TOADSTOOL LED NIGHT LIGHT,5,11/7/2011 12:06,4.13,,United Kingdom
577309,23167,SMALL CERAMIC TOP STORAGE JAR ,12,11/18/2011 13:14,0.83,15933,United Kingdom
576618,23608,SET 10 CARDS RUDOLPHS NOSE 17097,1,11/15/2011 17:00,2.91,,United Kingdom
562949,20679,EDWARDIAN PARASOL RED,3,8/11/2011 9:47,5.95,14346,United Kingdom
567504,22839,3 TIER CAKE TIN GREEN AND CREAM,3,9/20/2011 14:33,14.95,13356,United Kingdom
567375,84879,ASSORTED COLOUR BIRD ORNAMENT,32,9/20/2011 9:45,1.69,14766,United Kingdom
571257,21982,PACK OF 12 SUKI TISSUES ,1,10/14/2011 17:17,0.83,,United Kingdom
568668,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,3,9/28/2011 13:00,0.83,15750,United Kingdom
537823,22189,CREAM HEART CARD HOLDER,1,12/8/2010 14:25,8.47,,United Kingdom
580115,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1,12/1/2011 16:22,16.63,,United Kingdom
558475,20707,CRAZY DAISY HEART DECORATION,16,6/29/2011 15:58,0.83,,United Kingdom
550458,21992,VINTAGE PAISLEY STATIONERY SET,4,4/18/2011 13:13,2.46,,United Kingdom
563428,21503,TOYBOX  WRAP ,25,8/16/2011 11:44,0.42,13159,United Kingdom
573096,22195,LARGE HEART MEASURING SPOONS,24,10/27/2011 14:40,1.65,14004,United Kingdom
550899,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,4/21/2011 12:07,5.45,13505,Switzerland
559038,22489,PACK OF 12 TRADITIONAL CRAYONS,5,7/5/2011 15:31,1.25,,United Kingdom
545875,21736,Adjustment,34,3/7/2011 15:18,0,,United Kingdom
551517,84519B,CARROT CHARLIE+LOLA COASTER SET,3,5/1/2011 11:14,1.25,16931,United Kingdom
577438,84519B,CARROT CHARLIE+LOLA COASTER SET,1,11/20/2011 11:09,1.25,18118,United Kingdom
573579,22558,CLOTHES PEGS RETROSPOT PACK 24 ,6,10/31/2011 14:19,1.65,15033,United Kingdom
570465,23209,LUNCH BAG VINTAGE DOILY ,1,10/10/2011 16:02,4.13,,United Kingdom
536609,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,12/2/2010 9:41,3.39,17850,United Kingdom
542112,21211,SET OF 72 SKULL PAPER  DOILIES,4,1/25/2011 13:55,1.45,13168,United Kingdom
551440,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,4/28/2011 15:29,4.95,15311,United Kingdom
574523,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,11/4/2011 13:51,1.25,18167,United Kingdom
544586,22926,IVORY GIANT GARDEN THERMOMETER,2,2/21/2011 15:04,5.95,17338,United Kingdom
547570,22341,LOVE GARLAND PAINTED ZINC ,12,3/24/2011 9:50,1.65,13636,United Kingdom
543358,84832,ZINC WILLIE WINKIE  CANDLE STICK,2,2/7/2011 14:04,1.63,,United Kingdom
C544558,22360,GLASS JAR ENGLISH CONFECTIONERY,-11,2/21/2011 12:33,2.55,16073,United Kingdom
542213,47566,PARTY BUNTING,1,1/26/2011 12:15,4.65,13837,United Kingdom
