id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
97751,Italy,"This Bolgheri Superiore shows luscious and clean notes of mature black fruit, plum, prune and loads of vibrant black cherry. Wood elements of spice, tobacco and leather are well integrated and the wine is impressively smooth and generous on the finish.",,92,41.0,Tuscany,Bolgheri Superiore,,,,Podere Guado al Melo 2007  Bolgheri Superiore,Red Blend,Podere Guado al Melo
19208,Chile,"Good but limited Cabernet that opens with equal amounts of dark fruit, fine rubber and settled oak. The palate is meaty and thick, with plodding tannins giving support to black plum and berry flavors. Finishes a little short and roasted and without much juiciness. Best to drink soon.",Reserva,86,14.0,Central Valley,,,Michael Schachner,@wineschach,Valdivieso 2005 Reserva Cabernet Sauvignon (Central Valley),Cabernet Sauvignon,Valdivieso
40168,US,"Robust tannin surrounds meaty, savory leather in this well-made red, blended with 11% Cabernet Sauvignon. Dried plum and tobacco accent pretty wisps of wild violet, making for a wine that's as perfumed as it is delicious.",Bell Mountain Vineyard,91,60.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Medlock Ames 2014 Bell Mountain Vineyard Malbec (Alexander Valley),Malbec,Medlock Ames
113807,US,"This is the kind of California Pinot Noir Burgundophiles love to hate. It's so full-bodied and fruity, so forward in currant, chocolate and licorice flavors, that it seems to have nowhere to go — a sin in Burgundy. And yet there's no denying its immediate deliciousness. It fools the palate, now honey sweet, now bone dry, but always rich and spicy.",Proximus,90,56.0,California,Carneros,Napa-Sonoma,,,Adastra 2005 Proximus Pinot Noir (Carneros),Pinot Noir,Adastra
120095,US,"The elegant and inviting nose of this single-vineyard expression shows plum, just-ripe cherry, pomegranate and red-rose petals on the alluring nose. Rose hips, mulberry and red plum show on the sip, which also carries an exotic spice profile with hints of both cardamom and coriander.",Garey Vineyard,94,46.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Rideau 2015 Garey Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Rideau
87980,Spain,"The lightly oak and dry aromas of apple and peach are composed. This feels tight and citric, like tangerine juice. Citrusy flavors take on a bready oaky character on the back palate, while the finish tastes of oak-infused papaya.",Barrel Fermented,85,,Northern Spain,Bierzo,,Michael Schachner,@wineschach,Dominio de Tares 2015 Barrel Fermented Godello (Bierzo),Godello,Dominio de Tares
48596,France,"On the herbaceous side, this is a full bodied but grassy wine with hints of green undergrowth and a cat-like character. It has a modern, forward fruitiness that's very new world in style. Drink now.",,85,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Roquefort 2012  Bordeaux Blanc,Bordeaux-style White Blend,Château Roquefort
25894,US,"Hints of lemon and blossom invigorate earthier, savory tones of nuts and pressed apples in this dry, medium-bodied Pinot Blanc. It's slightly restrained on the palate, finishing briskly on a smoky walnut-skin note.",Reserve,84,18.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Heron Hill 2013 Reserve Pinot Blanc (Finger Lakes),Pinot Blanc,Heron Hill
91160,US,"This Cab is minty and leathery, with overwhelming vanilla-y tannins at first—maybe from the time spent in all new American oak—that mellow with opening, giving it a soft mouthfeel.",,85,17.0,California,Lake County,,Virginie Boone,@vboone,Cache Creek Vineyards 2007 Cabernet Sauvignon (Lake County),Cabernet Sauvignon,Cache Creek Vineyards
66018,US,"A light golden hue, this richly aromatic wine offers notes of toasty barrel spices, apricot and dried mango. It's full bodied, almost unctuous in feel, with abundant, sweet stone-fruit flavors and a lingering finish.",Reserve Estate Grown,90,28.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Gordon Estate 2013 Reserve Estate Grown Chardonnay (Columbia Valley (WA)),Chardonnay,Gordon Estate
6162,France,"Powerful and rich, from superripe grapes, this wine follows a style in Bordeaux that seems to want to make white Burgundy. It is creamy, rounded, spicy from toast, with white fruits, only a touch of citrus, and a full, intense aftertaste.",,89,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Tour de Mirambeau 2007  Bordeaux Blanc,Bordeaux-style White Blend,Château Tour de Mirambeau
115954,France,"This is a bold wine in all senses. It is packed with fruit, dry tannins and a dense texture from vines planted not long after Alain Dominique Perrin began Lagrézette's restoration in the '80s. The blend of 87% Malbec, 12% Merlot and 1% Tannat presents powerful tannins and generous fruitiness. This estate wine will be slow to develop and to reveal its full ripe potential, so drink after 2020.",,93,45.0,Southwest France,Cahors,,Roger Voss,@vossroger,Château Lagrézette 2013 Red (Cahors),Red Blend,Château Lagrézette
92135,France,"93-95. Barrel sample. This is a crisp-textured wine, with a complex structure of rich, dense fruits, spice and wood. The wine is only just coming together, promising many years of aging ahead.",Barrel Sample,94,,Bordeaux,Sauternes,,Roger Voss,@vossroger,Château la Tour Blanche 2011 Barrel Sample  (Sauternes),Bordeaux-style White Blend,Château la Tour Blanche
2339,US,"This doesn't taste true to the grape variety, but it's a good white wine with orange peel, jasmine and tangerine aromas, fairly quiet fruit flavors and then a floral, citrus finish. Light to medium bodied, it has an appetizing texture.",,85,10.0,California,California,California Other,Jim Gordon,@gordone_cellars,One Leaf 2012 Chardonnay (California),Chardonnay,One Leaf
22889,US,"Very rich, creamy and oaky, made in the ripe, California style of Chardonnay. Brims with buttered toast, vanilla cream, and caramelized wood aromas and flavors riding over underlying pineapples, pears and limes. Flamboyant, if a little top-heavy. Ready now.",Bien Nacido Vineyard,88,38.0,California,Santa Maria Valley,Central Coast,,,Tantara 2007 Bien Nacido Vineyard Chardonnay (Santa Maria Valley),Chardonnay,Tantara
54875,Argentina,"Until this four-man group effort produces something that's less than outstanding, LTU will rank as a go-to producer of excellent full-bodied Malbec. This vintage is ripe on the nose, then saturated yet proportionally balanced on the palate. Plum, wild berry, roasted notes, licorice and herbal flavors finish big and ready. This doesn't need much time in bottle; drink now through 2016.",,93,65.0,Mendoza Province,Uco Valley,,Michael Schachner,@wineschach,LTU 2009 Malbec (Uco Valley),Malbec,LTU
128151,Argentina,"This is a true Luján Malbec, with earthy berry aromas and a loamy topping to the nose. A ripe, chewy mouthfeel is braced by modest acidity, while vanilla, maple, mocha and blackberry flavors are oaky and modern in style. On the finish, the feel is creamy yet fresh, and the flavors echo the palate.",D.O.C. Single Vineyard,90,27.0,Mendoza Province,Luján de Cuyo,,Michael Schachner,@wineschach,Luigi Bosca 2010 D.O.C. Single Vineyard Malbec (Luján de Cuyo),Malbec,Luigi Bosca
124281,Germany,"The “**” designation on this wine indicates the exceptional selection process used to pick intensely ripe, late-harvest grapes for this Auslese. Just a hint off dry, it's exceptionally full bodied with a rich, minerally palate accented by flecks of sweet stonefruit and honey. Brisk acidity offsets the voluptuous mouthfeel.",Zeltinger Sonnenuhr Auslese** Off-Dry,90,70.0,Mosel,,,Anna Lee C. Iijima,,Markus Molitor 2010 Zeltinger Sonnenuhr Auslese** Off-Dry Riesling (Mosel),Riesling,Markus Molitor
91154,Italy,"Underbrush, ripe berry, menthol, Asian spice and a whiff of aromatic herb come together in the glass. The straightforward palate offers dried wild cherry, cranberry, chopped mint and anise alongside polished tannins.",Rosso,88,25.0,Sicily & Sardinia,Etna,,Kerin O’Keefe,@kerinokeefe,Tenuta Monte Gorna 2012 Rosso  (Etna),Red Blend,Tenuta Monte Gorna
61939,Chile,"Tomato and herb aromas are followed by red fruit and peppery notes. The simple finish does nothing to hurt or improve the wine. It's very Average, but drinkable.",Reserva,81,11.0,Maule Valley,,,Michael Schachner,@wineschach,Balduzzi 1999 Reserva Cabernet Sauvignon (Maule Valley),Cabernet Sauvignon,Balduzzi
123667,US,"Rather lean in flavors, it shows a bit of herbal, savory aromas and tastes slightly earthy and vegetal like fennel or celery. But those aspects are subtle enough that it still makes a good sturdy white wine that is neither too rich nor too soft.",,84,12.0,California,California,California Other,Jim Gordon,@gordone_cellars,Pennywise 2013 Chardonnay (California),Chardonnay,Pennywise
32908,US,"Rich and succulent, this mountain-grown Cabernet offers concentrated black currant, cherry, red licorice, date-nut cake, vanilla and smoke flavors that are wrapped into firm, complex but gentle tannins. It's lovely now, with the focused balanced to age for several years.",,89,42.0,California,Alexander Valley,Sonoma,,,Stonestreet 2005 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Stonestreet
27476,Italy,"Aromas of toasted nut, smoke, dried wild flower and mature orchard fruit lead the nose. The medium-bodied, rather evolved palate shows notes of honey, yellow apple skin and a hint of hazelnut. Drink soon to capture the remaining freshness.",,86,29.0,Piedmont,Roero,,Kerin O’Keefe,@kerinokeefe,Marchesi di Barolo 2015  Roero,Arneis,Marchesi di Barolo
77481,US,"Anderson Valley-based Husch sources from inland Mendocino's La Ribera Vineyards near Ukiah for its Cabernet Sauvignon, where it can get warm enough to produce this savory, structured wine. It's still tight, but textured with flavors of clove, red and black fruit.",,87,23.0,California,Mendocino,,Virginie Boone,@vboone,Husch 2010 Cabernet Sauvignon (Mendocino),Cabernet Sauvignon,Husch
124156,France,"A deep ruby wine with brilliant reflections. It has a youthful, fruit-driven nose backed by mineral undertones. Opulent bramble fruit appears on the nose, with blueberry flavors on the palate highlighted by a dusting of cocoa powder. Supple and smooth tannins finish lightly dusty and moderate acidity aids the medium finish. Drink now–2015.",Valensol,90,,Languedoc-Roussillon,Corbières,,,,Domaine la Bouysse 2010 Valensol Red (Corbières),Rhône-style Red Blend,Domaine la Bouysse
126489,Italy,"An easygoing Nero d'Avola that would pair with white meat or roast turkey, this has layers of blueberry, toasted almond and pistachio flavors, with a mild mouthfeel on the finish.",Sherazade,86,,Sicily & Sardinia,Sicilia,,,,Donnafugata 2011 Sherazade Nero d'Avola (Sicilia),Nero d'Avola,Donnafugata
91849,Spain,"Magnetic aromas of woodsy spice, fine cedar and pure berry fruits are singing a pretty song. This is fresh, ripped and juicy on the palate, with zero excess weight. Rooty, earthy, woodsy blackberry and cassis flavors finish long and with fig, chocolate and toast notes. Hold this world-class red for a few more years, if possible. Drink through 2025.",Clos Abella,95,90.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Marco Abella 2010 Clos Abella Red (Priorat),Red Blend,Marco Abella
2477,US,"Seamless and soft, this medium-built expression of clove, tobacco and dark red plum offers integrated tannins and a punch of oak, before settling into a whispered finish.",,88,50.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Clos Pegase 2012 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Clos Pegase
15815,France,"Soft and ripe, this is an easy, fruity wine. It has red berries, gentle tannins and attractive acidity. It is just as enjoyable as an apéritif as with food and ready to drink now.",,85,22.0,Bordeaux,Médoc,,Roger Voss,@vossroger,Château Cru de Verdun 2009  Médoc,Bordeaux-style Red Blend,Château Cru de Verdun
33866,US,"Aromatic in black cherry and herb, this is a smooth, round Merlot that'll please many palates, balanced in pleasant fruity tones and vanilla oak.",Sandstone,87,18.0,California,San Francisco Bay-Livermore Valley,Central Coast,Virginie Boone,@vboone,Wente 2011 Sandstone Merlot (San Francisco Bay-Livermore Valley),Merlot,Wente
52834,Spain,"Peach and melon aromas are appealing. As Godello tends to be, this is round in feel, with medium body weight. Flavors of orange and lime are bright and forward, with a hint of leesy yeast to the finish.",,89,18.0,Galicia,Ribeiro,,Michael Schachner,@wineschach,Terra do Castelo 2014 Godello (Ribeiro),Godello,Terra do Castelo
18817,US,"A solid wine with lots of character and a core of ripe, almost sweet cherry fruit. The sweetness is balanced by complex leather, tarragon and earth aromas, and on the palate by an attractive mineral note that continues to the long finish. Crisp acidity and firm tannins provide a good frame for evolution. Cellar for 3 or 4 years.",Reserve,91,30.0,Oregon,Willamette Valley,Willamette Valley,,,Argyle 1998 Reserve Pinot Noir (Willamette Valley),Pinot Noir,Argyle
76094,Italy,". This rich and opulent blend of Cabernet Sauvignon, Merlot and Petit Verdot delivers an intense bouquet of chocolate, cherry, blackberry, spice, nutmeg and polished stone. The wine ends with firm, biting tannins and flavors of chocolate essence. Give it three to five years of bottle aging.",Volpolo,92,50.0,Tuscany,Bolgheri,,,,Podere Sapaio 2008 Volpolo  (Bolgheri),Red Blend,Podere Sapaio
16720,Spain,"This wine's ripe plum and berry aromas feature an oaky note of bacon. On the palate, it's choppy and aggressive with tannic bite. Dark fruit flavors are bolstered by oaky spice, tobacco and chocolate hints that persist long on the finish. A texbook Toro wine.",Flor de Vetus Vino de Finca,90,17.0,Northern Spain,Toro,,Michael Schachner,@wineschach,Vetus 2014 Flor de Vetus Vino de Finca  (Toro),Tinta de Toro,Vetus
