WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,SP,ROP,DTS,DCAL,DRHO,LITHOFACIES
16/10/2003,2071.757599,460435.75,6453744,-2031.494751,SHETLAND GP.,Ekofisk Fm.,14.05890751,0.7866804,0.788632453,0.957583427,2.360803366,47.89546585,,4.504674435,83.1743927,89.2924881,25.70000076,,1.80891037,0.002145539,70032
16/2-11 A,2337.5632,475632.7813,6519180,-2025.229126,HEGRE GP.,Skagerrak Fm.,8.453700066,,2.009721518,1.983863831,2.374677897,74.67349243,0.244407192,3.4189713,89.52889252,,20.08553505,170.1784363,,-0.035573207,65030
16/02/2016,1904.982396,476768.2188,6523588.5,-1878.617432,CROMER KNOLL GP.,Roedby Fm.,8.638999939,,1.522245765,1.46844089,2.368231773,78.75635529,0.33001101,3.123183727,108.1641998,,12.03972817,250.8874054,,-0.00491983,80000
16/11-1 ST3,2302.321201,,,,ZECHSTEIN GP.,Smith Bank Fm.,14.6068821,1623.174683,,,2.0639534,2.965415239,0.029332519,,68.70081329,,25.79292107,,,0.00020866,88000
15/09/2017,914.4459984,438591.7813,6478952.5,-892.4227295,NORDLAND GP.,Utsira Fm.,17.327528,,0.794456661,1.101909161,1.976545095,36.79860687,,1.789074302,138.7679749,23.91838646,48.58203507,,,-0.013709163,65000
16/10/2002,3123.705202,443269.3125,6444990.5,-3096.357422,VESTLAND GP.,Skagerrak Fm.,8.300840378,,1.585476637,0.657172263,2.5556283,76.84809113,0.239275143,3.693466663,79.86519623,96.37424469,,,-0.199159354,0.014242264,65030
15/09/2017,1276.357998,438593.75,6478952,-1254.321533,HORDALAND GP.,Utsira Fm.,15.37500095,0.638293207,1.092182279,1.182023048,1.759387732,56.56084824,0.546524942,3.697174788,164.3119049,36.74675751,30.190588,,,0.005078541,65000
16/10/2005,2634.516387,448701.8125,6429298,-2591.021484,SHETLAND GP.,Hod Fm.,8.584294319,1.921070457,1.887567043,1.928394437,2.453877211,10.9386816,0.145535529,9.379818916,69.84429169,,5.428545952,136.1772614,0.084294573,0.019914717,70000
15/09/2013,2743.824,437612.9063,6470983,-2718.395752,VIKING GP.,Draupne Fm.,10.96900463,0.875402331,1.690645814,1.082229137,2.186478376,148.4222412,0.451829135,7.583533764,126.939476,114.8403168,5.046571732,,,0.102457218,65000
15/09/2013,825.584,437642.375,6470973.5,-800.550415,NORDLAND GP.,,19.19390106,,1.49060595,1.532098889,2.118505955,99.72590637,,2.303795099,140.7262726,34.93353653,35.66032791,,,0.00795177,65000
16/02/2016,910.1423961,476768.1563,6523588,-883.777771,NORDLAND GP.,Utsira Fm.,12.39807606,,0.68607676,0.687642753,2.032743692,38.71516037,0.329588771,3.372766972,153.645401,,38.47301483,,,-0.000220029,30000
15/09/2015,1550.472,436812.9063,6462992.5,-1525.425537,HORDALAND GP.,Utsira Fm.,13.05358505,0.850290835,0.850290835,0.802047849,1.992557764,81.75794983,0.499738574,2.147518396,164.512146,65.88102722,53.12375259,,0.803583801,0.030522024,65000
15/09/2015,3077.008,436793.6875,6463019.5,-3051.473145,HEGRE GP.,Skagerrak Fm.,7.534473419,0.856351376,0.856351376,0.585988283,2.273366451,38.94468689,0.256308496,4.080685139,82.99124146,97.45908356,22.59247589,,-0.965525806,-0.024692398,30000
16/10/2003,1143.189599,460420.9375,6453750.5,-1103.155029,HORDALAND GP.,Utsira Fm.,19,1.30064702,1.280547619,1.77082634,,127.9458313,,,135.7221069,507.5525513,12.89999962,,1.499999881,,65000
15/09/2017,1540.989998,438594.3125,6478952.5,-1518.948853,HORDALAND GP.,Utsira Fm.,14.03368759,0.884078205,0.941644073,0.974075615,1.943665505,67.14533997,0.516952872,3.237449884,140.1778565,35.89978027,30.52957726,,,-0.003439988,65000
16/10/2003,895.1255993,460419.875,6453750.5,-855.095459,NORDLAND GP.,,22.62364006,0.708809674,0.698220432,1.034610868,,137.4681702,,,152.254715,508.3002014,27.62000084,,5.123642445,,65000
15/09/2013,1474.016,437640.0938,6470978,-1448.953613,HORDALAND GP.,Utsira Fm.,14.83825111,,1.073467612,1.098132968,2.000833511,89.53182983,0.487674981,2.444578886,138.3552246,58.11209869,36.16042709,,,-0.0018,65000
15/09/2017,2583.861998,438596.3125,6478968,-2561.668457,SHETLAND GP.,Tor Fm.,12.35200119,7.90254879,4.333316803,4.872007847,2.561144352,11.98670483,0.090164557,5.48363781,68.44983673,43.959095,4.708389282,,,-0.00594338,70000
16/02/2016,2069.902396,476768.3125,6523588.5,-2043.536865,ZECHSTEIN GP.,Skagerrak Fm.,8.574723244,,2.380986691,2.414114952,2.487509489,75.65931702,0.21720393,3.64225173,87.99829865,,23.98504829,179.7888641,,0.00082793,80000
15/09/2017,750.5899984,438591.25,6478951.5,-728.5723877,NORDLAND GP.,,17.68397522,,1.139038682,0.943666398,1.983673096,84.85991669,,2.309767008,152.375061,12.33578968,33.49003983,,,0.002256854,65000
16/10/2003,2310.397599,460440.9688,6453743.5,-2270.070801,SHETLAND GP.,Hod Fm.,8.91853714,3.201080799,3.215543747,3.897935867,2.515306711,41.83547974,0.114228666,4.568563461,73.58296204,,31.28000259,140.4709473,0.418536723,-0.00499047,70000
15/09/2017,1717.917998,438596.1875,6478954,-1695.860352,HORDALAND GP.,Utsira Fm.,15.4136343,0.934065759,0.750607491,0.719522476,2.014119148,51.47708511,0.445996642,2.631767034,145.0247803,38.84956741,30.35571098,,,-0.007122441,65000
15/09/2013,844.736,437642.25,6470973.5,-819.7019043,NORDLAND GP.,,19.67865753,,1.590177894,1.759678721,2.173799992,76.39616394,,2.449267626,134.3901825,34.61739349,31.86545181,,,0.008755123,65000
16/10/2003,2529.429599,460446.9375,6453744,-2489.018799,VESTLAND GP.,Hugin Fm.,8.23393631,0.601374805,0.600309372,0.846286237,2.297724485,74.45627594,0.251416177,5.133078575,90.26077271,,27.20000076,175.2177887,-0.266063571,0.026318254,30000
16/10/2001,2471.50379,444163.4375,6435561.5,-2446.274414,SHETLAND GP.,Tor Fm.,12.39678955,,3.411388636,2.873527765,2.518671274,27.18534851,0.118711375,5.072069645,69.65922546,104.6503372,2.358027935,,-0.103211641,-0.031841334,70032
16/01/2002,2657.436002,455221.3438,6533321.5,-2632.436035,VIKING GP.,Smith Bank Fm.,8.886805534,1.335205555,1.329317331,1.436455846,,58.70030594,,,87.86737824,100.4263992,215.6505585,,,-0.002007554,65000
15/09/2017,2350.845998,438597.0313,6478964,-2328.69043,ROGALAND GP.,Lista Fm.,15.88162422,0.412031412,0.729126811,0.976743638,1.731182218,35.60025024,0.51683569,14.93876267,137.5418549,42.75357437,6.378262997,,,0.005738619,65000
15/09/2015,1124.264,436813.0938,6462990.5,-1099.232422,NORDLAND GP.,Utsira Fm.,12.13902092,0.727353394,0.727353394,0.770788312,1.96520865,65.58576965,,2.515726089,146.5698853,56.74901199,34.43482971,,-5.360980988,0.044282906,65030
15/09/2017,2647.397998,438596.3438,6478968,-2625.199707,SHETLAND GP.,Hod Fm.,9.453100205,5.970134735,4.439636231,4.670084,2.475594997,19.9233799,0.108510993,5.322585583,77.98281097,47.3544693,3.769266367,,,-0.009497251,80000
16/10/2001,2103.66379,444157.8438,6435556,-2078.534668,HORDALAND GP.,Utsira Fm.,12.75955296,,0.463560075,0.415000886,2.133933306,60.05324554,0.433501154,12.348279,138.2459259,87.96109009,12.20109463,,0.259552956,-0.007192127,65000
16/2-11 A,2302.1472,475624.8438,6519165,-1994.149658,HEGRE GP.,Skagerrak Fm.,8.462727547,,1.924589634,1.943312526,2.354117632,65.4262619,0.250710934,3.746860981,90.64206696,,17.19661522,174.7330933,,-0.010250652,65030
16/10/2003,1502.821599,460423.8125,6453751,-1462.769043,HORDALAND GP.,Utsira Fm.,12.98016071,0.793079853,0.795349181,0.970335424,2.132965565,122.3423996,,3.690319061,132.1255951,86.50799561,37.29999924,,0.730159283,0.000681728,65000
16/02/2016,844.9343961,476768.1875,6523588,-818.5697632,NORDLAND GP.,Utsira Fm.,12.47620583,,0.786208808,0.783369422,2.045480728,52.04915237,0.310777038,3.638020039,149.4905396,,32.63027191,,,-0.003955571,30000
15/09/2017,2038.485998,438597.2188,6478959,-2016.374146,HORDALAND GP.,Utsira Fm.,14.03118992,0.827049136,0.641729653,0.615743756,2.043527842,52.906147,0.483427286,2.965189695,145.3704987,38.23991013,21.94051743,,,-0.019114399,65000
15/09/2017,788.7419984,438591.1563,6478951.5,-766.7235107,NORDLAND GP.,,18.67664719,,1.401587725,1.631207705,2.065382481,69.05558014,,2.38992095,147.5356598,17.28921509,28.66151428,,,0.011080359,65000
16/10/2001,2061.10379,444157.0625,6435555.5,-2035.982666,HORDALAND GP.,Utsira Fm.,12.22546101,,0.520010293,0.391816586,2.147485018,70.78614807,0.422834545,6.004623413,136.0214081,82.06796265,12.54505158,,-0.274538577,-0.013421687,65000
15/09/2017,2503.605998,438596.9375,6478967,-2481.422852,SHETLAND GP.,Tor Fm.,12.71100044,3.051946163,1.848347664,1.794616103,2.445507288,14.89583969,0.216299996,5.586808205,82.17549896,44.20319748,1.823056698,,,0.006386302,70000
15/09/2015,1192.512,436812.8438,6462991,-1167.477173,HORDALAND GP.,Utsira Fm.,17.08841705,1.084893465,1.084893465,1.198660851,1.977284312,70.40140533,0.532827973,2.482581139,176.6164703,60.22644424,14.2477417,,4.838415146,0.072825678,65000
16/10/2003,2429.413599,460443.9688,6453743.5,-2389.048096,CROMER KNOLL GP.,Aasgard Fm.,9.095294952,1.662300944,1.638236046,1.944617271,2.432796955,88.10142517,0.259831309,4.196640015,96.76622009,,28.04251671,,0.59529537,-0.029304249,65000
15/09/2013,1531.624,437639.4063,6470978.5,-1506.556274,HORDALAND GP.,Utsira Fm.,14.51826859,,0.944416046,0.965393782,2.010555506,69.92401123,0.47424233,2.522500515,146.0926209,56.05696106,38.83454514,,,-0.005558684,65000
15/09/2015,787.432,436816.8125,6462991,-762.4230957,NORDLAND GP.,,17.70343399,1.256276608,1.256276608,1.361940622,1.816498995,70.76198578,,2.683024406,184.2913361,55.66373825,39.23195648,,0.203431517,0.016191024,65000
15/09/2015,2014.984,436809.625,6463003,-1989.800415,HORDALAND GP.,Utsira Fm.,14.99689865,0.659126043,0.659126043,0.58988142,2.015331984,56.3018837,0.498094529,3.534754753,138.6965179,74.67032623,46.45187759,,2.746898413,0.115923218,65000
15/09/2015,1114.84,436813.1563,6462990.5,-1089.808472,NORDLAND GP.,Utsira Fm.,16.09870148,0.711466849,0.711466849,0.783565581,1.959162593,38.30066299,,2.41612649,150.4514465,55.89839554,29.83304405,,-1.401293039,0.032309406,30000
16/2-11 A,972.2991995,475294.0625,6518442,-945.0691528,HORDALAND GP.,Skade Fm.,12.30268478,,0.75406307,0.753207982,2.034887314,40.24710465,0.308980137,2.509399653,134.4541016,,18.62149239,,,-0.011510206,30000
16/02/2016,887.1903961,476768.1563,6523588,-860.8257446,NORDLAND GP.,Utsira Fm.,12.64947033,,1.515492797,1.531261206,2.180247307,98.03556061,0.370010048,4.305354118,132.9842835,,43.72853851,,,0.015203526,65000
15/09/2013,1520.072,437639.5625,6470978,-1495.005371,HORDALAND GP.,Utsira Fm.,13.85126495,,0.956104636,1.033913732,1.999944568,72.62471771,0.482194334,2.499405623,145.9207306,57.42529297,38.37714768,,,-0.011937105,65000
16/1-6 A,1493.659735,459498.7813,6539494,-1449.582031,HORDALAND GP.,Skade Fm.,10.38634872,,0.680692673,0.680048287,2.111574888,64.03337097,0.509373248,4.87571907,145.118454,,20.19104958,,,,65000
16/2-11 A,1899.4992,475533.75,6518961,-1661.212402,SHETLAND GP.,Hod Fm.,13.50422955,,1.825819254,1.888657093,2.303093195,17.6472168,0.274519652,7.041158199,80.40686798,,10.47024155,155.1903687,,0.015261308,70000
15/09/2015,2736.072,436803.2813,6463016,-2710.708252,CROMER KNOLL GP.,Blodoeks Fm.,8.639941216,3.012331247,3.012331247,2.761393309,2.489076614,48.80647659,0.218186334,3.767363548,85.03444672,112.4653244,16.31894112,,0.139941499,-0.027665369,30000
16/10/2003,2762.445599,460456.0313,6453745.5,-2721.848145,VESTLAND GP.,Smith Bank Fm.,8.723420143,1.927979708,1.928699613,2.567005158,2.486065626,124.5311203,0.214352265,3.831862927,85.74477387,,28.96404457,161.4833221,0.223420084,-0.022462495,65000
16/2-11 A,851.0031995,475281.375,6518419.5,-826.6838989,NORDLAND GP.,Utsira Fm.,12.38358688,,0.779088616,0.780476093,2.036638737,45.54550934,0.337426662,2.511913776,139.3409729,,36.60707474,,,-0.021150589,30000
16/10/2003,1041.653599,460420.375,6453750.5,-1001.62207,HORDALAND GP.,Utsira Fm.,18.36415863,0.927950263,0.933489204,1.20660305,,130.3037415,,,140.6296845,499.2683716,24.75,,0.864160717,,65000
16/10/2003,2802.117599,460458.0313,6453746,-2761.469238,VESTLAND GP.,Smith Bank Fm.,8.399546623,1.7592237,1.72679615,2.113552094,2.51456213,108.6513214,0.214966446,3.848572016,83.32988739,,33.5699997,159.1627655,-0.1004536,-0.001796236,65000
16/10/2005,2617.948387,448701.7188,6429298,-2574.457275,SHETLAND GP.,Hod Fm.,,2.161420822,2.046886206,2.011374712,,24.18101883,,,76.95666504,,24.14715195,,0,-0.058400001,70000
16/2-11 A,1096.179199,475318.5625,6518481,-1059.852661,HORDALAND GP.,Skade Fm.,12.3611002,,0.80455637,0.799375832,2.101663113,38.61390686,0.302186549,3.325711966,124.7669525,,37.14085388,,,-0.009902406,30000
15/09/2015,504.256,436817.9688,6462991.5,-479.2548218,NORDLAND GP.,,19.26540756,1.194304347,1.194304347,1.747609496,,82.39663696,,3.031890392,203.5902252,48.12498093,25.28302574,,-6.734594822,0.000644655,65000
16/11-1 ST3,924.4412007,474567.2188,6436486.5,-897.4295044,NORDLAND GP.,,12.16173077,,1.374834418,1.176980496,,60.63241196,,,178.5792542,49.53708649,8.99486351,,,,65000
16/1-6 A,1236.779735,459498.6875,6539423,-1205.736694,HORDALAND GP.,Skade Fm.,9.272800446,,1.06077385,1.104680419,2.012336493,63.1741333,0.531479299,4.338811398,138.9452667,,13.79611397,,,,65000
16/10/2003,2685.685599,460452.5938,6453745,-2645.169189,VESTLAND GP.,Smith Bank Fm.,8.54199028,1.790302277,1.798115611,2.262089014,2.523510218,112.2090836,0.215408012,3.298770189,85.62693787,,25.63999939,161.1852264,0.041990157,0.009960567,65000
16/10/2003,2252.941599,460439.75,6453743,-2212.62793,SHETLAND GP.,Hod Fm.,8.881422997,2.116178513,2.078412533,2.984229803,2.489570379,38.51289749,0.128626108,4.770832539,68.15857697,,21.82999992,130.6534576,0.381422639,-0.015803754,70000
16/11-1 ST3,2719.713201,,,,ZECHSTEIN GP.,Smith Bank Fm.,12.33556175,,,,,7.071667194,,,68.532341,,3.005267143,,,,88000
16/10/2001,2594.31979,444166.5625,6435565,-2568.99292,SHETLAND GP.,Hod Fm.,8.664099693,,2.250403643,1.77057755,2.451871157,10.48333263,0.171070695,5.143805504,72.89540863,111.8615112,9.829301834,,0.164099693,-0.00393868,70000
15/09/2017,2661.077998,438596.4063,6478968,-2638.878906,SHETLAND GP.,Hod Fm.,9,14.40596676,9.087382317,7.665687561,2.376478434,13.47864819,0.099386349,4.937740803,76.72216797,46.44910049,3.426110268,,,-0.011289357,70000
15/09/2013,2116.064,437623.6563,6470981,-2090.747314,HORDALAND GP.,Utsira Fm.,23.30610848,,0.486324877,0.50347805,2.040615559,40.02470017,0.612985909,5.987693787,143.6565094,66.93859863,47.41754913,,,0.056995627,30000
15/09/2017,726.7259984,438591.3438,6478951.5,-704.7089844,NORDLAND GP.,,17.92235756,,1.389115453,1.56991899,2.046780109,71.0594635,,2.470246792,153.0030365,12.83299255,24.28144455,,,0.011976629,65000
16/11-1 ST3,766.3612007,474566.75,6436486,-739.3515015,NORDLAND GP.,,12.3278532,,1.175839901,0.915724576,,62.72586441,,,195.5513611,48.54792404,5.269818306,,,,65000
15/09/2015,1880.008,436811.0938,6462999.5,-1854.877075,HORDALAND GP.,Utsira Fm.,13.03222275,0.876823962,0.876823962,0.911530197,2.006858826,81.09384918,0.52058208,2.430707693,147.7126007,71.45999146,43.7246666,,0.782226682,0.064909957,65000
16/2-11 A,1218.5392,475347.125,6518536,-1165.144653,HORDALAND GP.,Skade Fm.,12.32974243,,0.912513435,0.910553336,1.944440365,101.9921722,0.475871682,3.352724791,144.3044739,,49.27153397,,,-0.010369083,65000
16/10/2003,900.5975993,460419.9063,6453750.5,-860.5673218,NORDLAND GP.,,22.54110718,0.769800484,0.771802127,1.270719886,,129.0866547,,,140.7282715,507.1966553,16.10000038,,5.04110527,,65000
16/01/2002,2782.684002,455221.3438,6533321.5,-2757.684082,ZECHSTEIN GP.,Smith Bank Fm.,8.218301773,7.986206532,7.97533083,2.655734539,2.617899895,34.80837631,0.239517227,,57.49972153,65.60464478,91.40740967,,,0.047869761,70000
15/09/2015,2759.024,436802.9063,6463016.5,-2733.6521,VIKING GP.,Draupne Fm.,9.260164261,2.716797829,2.716797829,2.062299967,2.392721891,89.36807251,0.331057251,6.17579937,89.7627945,118.4292679,11.10482311,,0.76016432,0.003082515,65000
16/10/2001,1649.03179,444152.0625,6435553,-1623.964722,HORDALAND GP.,Utsira Fm.,13.31354427,,0.653104663,0.571776867,2.066250801,75.78900147,0.485446572,4.430639744,146.1721344,88.15704346,15.07660961,,0.813542903,-0.009196189,65000
16/10/2002,2807.545202,443275.9688,6444985,-2780.309814,CROMER KNOLL GP.,Aasgard Fm.,11.50730419,,1.727575541,1.536907196,2.427650929,48.01958084,0.306421399,10.05233002,89.66316986,98.84461975,,,3.007306576,0.067560941,80000
15/09/2017,2653.477998,438596.375,6478968,-2631.279541,SHETLAND GP.,Hod Fm.,9.359399796,7.028626442,5.852692127,6.990886688,2.207841396,12.3199501,0.150733978,5.491614819,91.87604523,35.41492462,3.754617929,,,-0.016964674,70000
16/10/2001,1118.39979,444151.4063,6435550,-1093.35022,NORDLAND GP.,Utsira Fm.,18.03393936,1.139416337,1.178148747,1.121127486,,105.7484818,,,146.054184,68.34225464,23.13383293,,0.533938825,,65000
15/09/2017,2335.037998,438597.0313,6478964,-2312.88501,ROGALAND GP.,Lista Fm.,14.3625021,0.965530217,0.906941414,0.912956238,1.977172971,38.18109131,0.400673986,6.924443245,119.0645523,43.60823441,5.674460411,,,0.079716526,65000
15/09/2017,905.9339984,438591.7188,6478952.5,-883.9110718,NORDLAND GP.,Utsira Fm.,18.37409782,,0.724476397,0.932152212,1.979895711,28.07948303,,1.658569455,151.7544098,31.00889778,22.27680779,,,-0.018688519,30000
16/10/2003,2196.093599,460438.5625,6453743,-2155.791504,SHETLAND GP.,Tor Fm.,8.880982399,0.460305274,0.461286098,0.606508136,2.207702875,44.20709992,0.341242641,4.290745258,93.27294159,,22.19000053,175.7536163,0.380982101,0.010443279,70032
16/02/2016,866.6703961,476768.1563,6523588,-840.3057861,NORDLAND GP.,Utsira Fm.,12.43877983,,0.772100508,0.770635068,2.066873312,45.65286636,0.315522283,3.495047092,147.7935181,,35.96266174,,,0.004016612,30000
15/09/2017,970.9899984,438592.0625,6478953,-948.9645386,NORDLAND GP.,Utsira Fm.,17.53302574,,0.6094715,0.790966868,1.650441051,47.56881332,,1.568435669,162.9988861,39.62424851,261.0982971,,,0.002438924,65000
15/09/2017,2078.917998,438597.2188,6478959.5,-2056.801025,HORDALAND GP.,Utsira Fm.,12.0860014,0.65306294,0.580713809,0.505329788,2.029552698,42.98842239,0.511410654,3.501863241,147.6821442,41.21447372,24.13471794,,,-0.000747184,65000
16/11-1 ST3,1073.553201,474567.6875,6436487,-1046.539551,HORDALAND GP.,,12.09349442,,1.108972788,0.850822032,,63.03963852,,,178.2658844,49.49062729,9.074061394,,,,65000
15/09/2013,2829.096,437610.5938,6470983.5,-2803.63208,VESTLAND GP.,Smith Bank Fm.,9.649364471,2.444675446,2.266447783,2.001315117,2.339531898,81.54873657,0.296216607,7.019050598,87.40319061,111.315239,4.309949398,,,0.109312504,65000
16/11-1 ST3,839.3212007,474566.9688,6436486.5,-812.3105469,NORDLAND GP.,,12.47874069,,1.460332274,1.184466004,,24.3123703,,,134.8765106,48.69878388,5.359499931,,,,70000
15/09/2013,1047.808,437640.9375,6470975.5,-1022.761841,NORDLAND GP.,Utsira Fm.,23.2656002,,0.618110001,0.729674935,1.421839833,24.95819283,,1.04903543,153.7553558,30.20280838,29.09459877,,,-0.008830102,30000
16/11-1 ST3,2538.225201,,,,ZECHSTEIN GP.,Smith Bank Fm.,12.43259907,,,,,7.699570179,,,68.34461212,,1.951812387,,,,88000
16/10/2002,2826.545202,443275.5313,6444985.5,-2799.302246,VIKING GP.,Draupne Fm.,11.53520298,,1.384460568,1.046976805,2.339779615,196.2207642,0.411666006,5.626197338,120.0752564,101.0245285,,,3.035199165,0.054652233,65000
15/09/2015,1809.176,436811.6563,6462997.5,-1784.074463,HORDALAND GP.,Utsira Fm.,17.87244034,0.805491805,0.805491805,0.772180438,1.956084848,54.11292648,0.464584708,3.19082284,158.6634064,71.58983612,47.10036087,,5.622437477,0.120497048,65000
15/09/2017,1832.677998,438597.1875,6478954.5,-1810.61084,HORDALAND GP.,Utsira Fm.,12.44194984,0.873991132,0.715670466,0.756272495,2.081140518,73.27589417,0.527294159,2.796886683,140.2427826,37.42922211,47.66085815,,,-0.003482269,65000
15/09/2013,2112.416,437623.75,6470981,-2087.100098,HORDALAND GP.,Utsira Fm.,23.16407967,,0.513912499,0.507771492,2.159469366,56.48718643,0.486905485,3.456507206,143.5606995,67.28837585,19.0002861,,,0.008480897,65000
16/10/2001,2901.66379,444178.1563,6435583,-2875.563232,VIKING GP.,Heather Fm.,8.706283569,,2.64880228,2.715898991,2.532832623,78.0611496,0.171557114,2.925380707,79.1419754,117.6915894,2.609422207,,0.206283361,0.0034,65030
16/2-11 A,1186.315199,475339.8125,6518520.5,-1137.956909,HORDALAND GP.,Skade Fm.,12.42176056,,1.814067006,1.854909897,2.341288805,81.68975067,0.270679325,4.332295895,139.5315857,,29.69777679,,,-0.03077006,65000
15/09/2017,636.2859984,438591.75,6478951.5,-614.2710571,NORDLAND GP.,,18.57473755,,1.904731035,2.647021771,2.158743382,63.03572083,,2.262969732,138.8765259,11.11523342,26.3194561,,,0.011006014,65000
